0,1,2,3,4,5,6,7,labels
0.018408,7.1364,1087.7,569.15,2.0559,2.6519,11.179,14.055,4
1.902,21.096,906.43,433.22,1.4371,0,5.404,19.933,4
3.8956,7.17,1063.2,608.37,7.25,8.6129,26.265,28.163,4
2.3013,11.598,1137.2,463.79,8.1551,5.8294,10.461,17.556,4
1.2668,7.0774,640.74,21.356,0.39856,189,286.66,2.1124,3
1.9487,11.355,642.59,416.15,7.9931,2.9394,17.543,24.15,4
32.837,180.44,522.23,12.625,1.5925,2.5245,2.6589,3.1552,1
2.0128,6.7603,633.94,29.551,6.3854,4.2673,8.6634,13.859,Unknown
0.37562,4.9335,964.97,45.765,72.128,1.8045,10.984,11.188,Unknown
0,4.8272,1250.4,151.4,0.71391,1.8506,32.826,72.397,4
92.867,233.77,505.92,19.554,0,0.56988,6.7789,5.8212,1
6.1506,5.4568,767.72,41.727,3.5388,7.0882,234.63,88.194,2
8.5999,10.357,1347.2,679.1,4.6275,7.0644,7.4412,28.786,4
2.1443,4.4529,699.27,17.724,0,0,5.4202,8.8131,Unknown
3.8649,11.723,1052.3,26.18,63.939,5.4879,17.392,12.178,Unknown
0.81437,4.6485,1358.4,649,9.489,7.3183,29.903,35.296,4
90.625,491.44,579.06,21.483,2.7346,0.38346,9.7132,5.5966,1
1.064,11.899,1138.3,732.18,3.441,2.4038,9.8821,71.476,4
1.586,3.6733,629.13,42.846,0.076897,2.2745,418.76,158.37,2
0.14153,1.4938,1044,86.7,59.246,3.0548,5.0366,3.76,Unknown
6.6707,5.7264,583.3,21.544,1.8195,0.080765,314.78,70.967,2
25.804,791.74,691.71,12.047,3.1812,0.52216,9.1626,1.0104,1
1.6657,6.1755,949.88,58.932,1.5713,249.7,369.15,4.3872,3
3.8266,5.5941,1346.7,49.933,651,4.4422,2.979,1.939,Unknown
27.116,407.39,504.15,15.78,0,3.669,10.766,5.4397,1
2.5841,5.9397,1458.5,482.4,6.1334,8.8381,19.257,20.471,4
1.6029,6.5689,902.3,36.599,4.5529,5.7553,458.35,205.8,2
6.8967,1.3348,1344.7,41.64,280.37,9.4801,6.2173,6.6871,Unknown
1.6003,5.9923,466.7,28.593,12.851,0.35274,8.1395,4.763,Unknown
2.8983,2.1939,670.18,205.72,6.3354,2.875,5.2854,4.8219,4
5.9531,1.5651,444.41,18.716,8.7383,3.5803,5.219,11.99,Unknown
2.1837,5.1747,911.71,109.08,4.4991,6.1376,21.706,12.143,4
2.5971,2.8671,515.85,15.033,1.1831,1.4954,1017,195.59,2
83.051,541.69,890.92,34.323,3.5584,1.0581,15.222,17.733,1
47.465,360.3,985.98,30.086,0,2.7655,3.9325,9.8104,1
2.0147,12.181,829.56,46.422,4.9118,3.1617,545.04,101.54,2
4.6481,7.7473,960.9,493.88,6.5122,15.797,24.375,14.287,4
0.59266,2.0883,1025.2,300.93,2.1297,0.74797,2.7651,7.244,4
1.9598,6.3901,1135.2,679.48,5.3861,3.4581,14.053,50.175,4
5.71,11.113,1209.5,827.82,4.7554,0.56101,18.244,19.916,4
0.4001,8.5854,565.03,27.795,0.84246,0,3.314,7.3519,Unknown
1.5943,1.3892,376.31,6.5068,8.0361,5.8404,110.26,1.8638,Unknown
0,10.243,1182,248.93,1.981,2.7216,0.41408,4.0451,4
0,5.9093,851.06,17.04,90.965,9.2084,10.569,5.2637,Unknown
1.7741,7.9852,1259.3,615.95,2.8282,5.7335,16.987,19.816,4
2.5264,5.1575,703.08,54.62,2.3491,3.5725,3.8781,0,Unknown
1.1585,6.8398,636.87,17.082,0.024924,2.4838,100.66,26.033,2
1.8261,3.4166,983.72,11.879,3.6525,5.4293,7.5936,4.0797,Unknown
2.5162,2.9341,804.44,316.73,2215.7,0.59998,8.6768,27.075,Unknown
0.36734,12.152,2081.3,801.64,5.9258,11.822,13.544,33.722,4
1.4583,18.331,1398.8,1083.3,0.21583,13.056,45.322,34.046,4
3.3746,7.3666,892.8,48.968,17.443,5.0575,494.55,109.75,2
2.1826,6.9738,708.44,17.769,0,249.74,263.07,5.2195,3
2.3795,31.274,698.41,107.77,2.3183,5.8305,17.919,11,4
0.35713,5.8357,792.93,248.31,0.42961,1.1878,0.095916,10.707,4
0.58605,4.5779,318.67,38.097,0.44332,6.9587,10.595,11.319,Unknown
1.0094,6.5665,880.42,59.979,2.1555,10.847,8.9159,29.035,Unknown
3.6904,1.0733,471.26,24.796,1511.1,11.348,11.153,4.7887,Unknown
0.10509,1.7569,887.23,17.631,2.6694,2.4495,416.43,134.74,2
4.4928,151.59,398.18,8.4648,3.7862,2.8635,13.401,11.448,1
5.3769,4.8537,679.04,17.291,1.7999,120.64,251.19,10.132,3
3.227,0.14535,1089.9,425.41,0,1.0294,6.0497,14.891,4
