0,1,2,3,4,5,6,7
0.63243,4.3286,321.03,12.405,0.2789,17.045,3.83,7.4079999999999995
0.0,0.47708999999999996,139.35,7.2452,0.0,0.6322300000000001,1.6418,1.1795
0.037642,10.015,304.64,31.092,2.2979,4.3379,5.3254,8.1224
12.09,5.6317,408.87,21.756,0.0,0.54713,33.131,16.735
0.0,5.3392,272.98,5.6257,6.9361,3.0723,7.3077,10.883
0.0,7.5448,353.81,50.155,3.9124,1.4514,12.239,28.351999999999997
0.0,4.0234,296.35,10.414000000000001,1.6823,0.0,11.273,7.78
0.0,0.75842,58.795,14.284,0.5019399999999999,2.8054,8.2916,0.69543
0.8097,5.2494,254.91,0.0,0.0,4.5083,24.546,2.1327
1.8519,3.4171,196.6,3.4429,0.0,19.459,25.855,2.4506
0.0,3.8956,208.08,2.4151,1.0134,4.631,0.0,0.0
0.0,7.3842,351.29,13.140999999999998,28.497,3.8722,10.825,6.3856
0.0,1.0268,209.96,9.8874,0.47768,0.0,119.03,14.604000000000001
4.9781,1.6997,311.8,13.62,0.0,0.68762,31.094,19.873
0.0,6.8131,269.09,46.743,1.7108,0.6168399999999999,0.41244,5.6627
0.0,12.152000000000001,669.4,61.726000000000006,118.24,4.4043,18.21,25.879
0.0,12.345,711.13,94.384,122.7,13.902999999999999,12.374,10.057
0.0,8.0629,383.64,7.5208,73.579,1.4994,13.040999999999999,8.7625
1.7531,9.9432,344.31,34.787,0.0,4.327,17.418,17.299
0.0,1.4551,267.13,9.1018,0.0,0.90075,2.9223,3.1183
1.1272,6.7905,524.2,9.2742,181.86,0.42238000000000003,9.1603,8.1377
53.37,25.694000000000003,137.89,8.7542,0.6718,0.0,0.0,2.5461
0.78076,15.27,586.0,16.622,13.052,0.0,10.96,6.4716
0.0,3.6129,235.67,22.776,10.325999999999999,6.9867,11.93,4.3961
0.8494799999999999,5.1032,298.83,34.019,0.0,3.3782,4.7872,4.499
0.58039,14.655,314.37,83.98700000000001,0.0,0.41336000000000006,5.3114,3.7675
0.5074,16.634,624.85,64.39699999999999,100.25,11.029000000000002,17.132,18.512
0.59936,3.0913,115.13,13.3,1.7759,3.0143,0.92548,9.5093
0.9934799999999999,6.306,471.61,28.230999999999998,1.3462,5.9105,12.397,31.66
0.0,10.847999999999999,289.44,5.5088,0.0,4.09,45.559,31.678
0.0,2.3827,277.42,26.629,9.7354,0.0,130.56,7.1502
0.30737,4.4165,327.85,2.2842,114.29,10.487,17.449,2.9215
0.033967000000000004,6.1537,186.3,5.5884,4.1845,0.89955,3.8045,4.6573
0.98115,14.901,774.11,120.88,174.79,2.6060000000000003,12.953,33.63
0.0,1.7906,322.01,29.596,1.4525,2.8001,0.92385,0.65925
51.282,247.96,465.08,15.724,3.5596,3.8638,112.36,24.619
0.0,1.3413,292.88,1.9659,12.821,0.1724,3.0873,0.0
0.52559,1.0846,251.58,0.0,17.078,3.4612,3.6987,0.0
1.0316,54.571999999999996,185.73,18.534000000000002,2.5183,3.9802,9.2621,2.4107
0.0,6.7915,303.97,12.68,95.836,1.0346,6.5921,6.224
0.5182899999999999,11.773,640.04,45.873000000000005,52.375,0.0,6.2655,12.163
0.8230200000000001,8.0517,764.83,51.812,236.57,6.7778,20.005,31.346
0.0,1.4187,577.35,23.73,213.54,1.5289,3.7819,1.5165
4.9575,35.053000000000004,97.027,9.1365,0.69107,1.3882,3.3316,2.3165
0.70481,7.6577,269.32,91.04700000000001,0.0,0.9903299999999999,17.717,17.354
0.072277,4.9394,176.74,6.9981,6.9719,0.0,0.0,1.1365
1.6278,5.3572,256.74,22.309,1.0427,24.178,8.1354,12.925999999999998
2.6625,13.075999999999999,246.49,15.482000000000001,8.6946,2.6364,7.6805,9.6533
0.0,6.4776,792.33,68.027,168.4,1.4041,18.548,31.074
2.0307,0.0,186.17,11.867,2.7589,1.0801,23.534000000000002,32.8
0.0,0.0,221.93,18.113,40.793,1.4392,17.844,0.63127
0.0,1.8546,392.82,17.61,30.901,1.5775,0.0,7.0227
0.0,0.0,99.807,0.0,0.0,0.0,1.5290000000000001,2.4403
0.15029,2.0848,219.01,5.7382,5.0343,8.2607,1.2544,3.4288
0.36401,13.382,783.52,54.488,194.25,6.5545,6.6742,24.623
0.17551,1.1534,217.66,14.579,6.0348,0.0,28.6,6.6428
14.387,4.611000000000001,190.71,2.4931,3.6602,0.4843,31.392,32.927
0.5119100000000001,13.375,387.1,60.114,0.74292,2.2929,27.741,27.561
1.5687,6.7913,362.17,35.571999999999996,4.0515,0.0,9.4216,1.1318
3.784,15.579,386.32,82.914,0.23945999999999998,2.8459,4.8832,13.138
31.666999999999998,34.659,258.93,21.7,1.7274,1.4372,2.8619,5.4255
0.27171999999999996,6.1891,256.19,31.061,1.9698,2.8882,15.457,8.3918
0.0,7.7374,464.14,29.037,10.474,15.305,3.2033,14.103
0.0,11.536,314.36,16.019000000000002,15.817,15.620999999999999,2.6376,4.177
0.0,3.6927,207.62,7.6966,0.0,28.511,27.415,0.023736
0.0,7.2043,453.75,79.535,1.5888,0.0,5.2599,1.9416
0.3331,2.2529,386.83,16.409000000000002,6.5829,0.41867,12.526,0.0
1.5652,4.6208,349.89,7.879,4.0999,5.7327,2.8243,3.1468
0.0,12.374,119.58,24.169,5.3097,0.64977,11.064,7.0555
0.0,5.9332,436.14,24.648000000000003,1.3358,0.0,505.4,3.5008
0.75547,22.515,544.73,20.218,192.65,2.4271,18.983,24.028000000000002
0.0,5.731,379.92,26.274,3.5928,1.4714,13.638,14.835
0.0,2.9164,208.9,1.0365,0.68883,1.6065,3.6052,6.4192
0.72319,3.0939,331.15,8.9121,0.59922,15.402999999999999,22.223000000000003,0.0
0.54095,0.35633000000000004,217.73,65.726,0.41066,0.49032,10.842,2.4456
0.6465,6.7112,282.39,18.621,8.0485,0.7479899999999999,5.8625,5.7683
0.0,5.8082,432.06,18.405,19.294,0.0,2.6116,7.3052
0.0,16.926,286.02,79.532,3.5148,4.3296,16.219,17.065
0.7409600000000001,3.3064,142.67,9.7013,3.609,5.8889,34.917,0.0
0.0,3.0195,396.62,41.03,0.35829,9.7377,30.784000000000002,9.8375
0.0,5.6066,367.98,32.760999999999996,44.059,2.522,12.22,0.6834600000000001
0.0,1.0414,362.51,16.711,19.471,2.4515,2.2264,1.3169
0.0,20.886,576.98,78.628,50.338,5.4666,6.0857,19.544
0.0,0.70252,215.96,12.673,4.3059,28.125,46.722,0.72185
0.37145,3.5876,295.69,62.977,0.0,0.61884,1.8831,6.2532
1.6282,2.7985,424.07,32.814,5.0446,0.13564,6.1002,15.699000000000002
3.3764,2.0306,385.02,9.3603,74.126,3.8633,7.1704,12.812000000000001
0.56374,0.11422,329.19,16.907,11.359000000000002,0.0,5.1297,13.007
0.0,6.084,324.3,22.271,59.163000000000004,1.8654,5.6814,7.6212
0.0,11.857999999999999,294.97,3.6114,0.0,1.7095,4.2553,4.2695
2.4399,3.0879,378.05,11.782,0.8085100000000001,25.069000000000003,61.516000000000005,0.0
1.1916,5.3044,231.05,1.6281,0.9066,0.0,40.769,6.9721
0.7964,5.358,353.47,16.509,91.984,3.457,9.9677,8.9672
4.3635,10.732999999999999,303.01,8.8435,11.05,17.285999999999998,9.5234,4.2988
0.0,1.4671,209.91,11.637,21.489,0.0,5.5827,2.0637
0.0,1.4248,372.15,0.89375,1.6376,0.41903,210.07,9.7072
0.0,3.2695,240.03,7.8044,9.0913,0.6118399999999999,0.0,4.336
0.6853199999999999,3.8438,646.62,23.881999999999998,165.29,2.0404,0.0,7.2458
0.80587,5.4631,357.91,66.77600000000001,0.0,3.2695,8.0923,12.578
0.0,5.8331,394.54,30.208000000000002,143.11,1.7089,10.959000000000001,8.4293
0.0,8.0153,168.75,13.094000000000001,0.68214,0.0,17.284000000000002,68.87100000000001
0.0,0.86655,187.26,13.855,0.0,6.9633,17.652,8.35
0.0,1.9005,159.29,5.7089,0.0,0.0,129.74,13.520999999999999
1.3869,11.073,754.91,213.31,8.7222,31.96,117.63,34.692
0.67781,15.738,352.47,29.959,118.97,0.0,12.654000000000002,13.540999999999999
0.0,3.2769,274.46,19.070999999999998,22.948,3.2569,12.6,1.1285
0.97445,3.7183,94.735,8.9551,0.0,2.4876,6.035,2.807
12.039000000000001,3.5193,356.63,11.94,0.23695,9.6603,155.98,4.4671
0.0,5.6,644.21,9.3077,98.61200000000001,0.0,3.0122,12.158
2.6894,13.123,341.16,45.20399999999999,2.6474,3.9651,19.234,31.302
1.4777,12.794,288.82,22.419,4.8958,2.7037,12.915,6.8178
0.0,3.917,213.48,13.075,31.605999999999998,3.0724,3.6587,2.4342
0.15142,0.9159799999999999,216.44,24.506,5.8723,0.0,3.3551,3.8458
1.4023,6.3217,316.36,62.372,5.0322,6.8812,21.41,15.190999999999999
7.2926,1.9078,178.67,0.29113,0.0,0.0,7.6512,9.5998
0.0,1.2819,445.92,20.656999999999996,7.8491,8.1804,8.955,4.0686
0.61606,7.7536,449.59,83.65700000000001,1.6097,0.0,6.0857,3.6369
0.0,1.3504,256.79,14.243,27.698,8.1792,1.8853,3.3067
0.0,18.82,749.97,247.05,58.593,12.526,13.232000000000001,32.608000000000004
4.6392,6.0448,414.67,0.0,863.14,2.6389,0.0,0.0
15.479000000000001,5.981,390.53,30.633000000000003,4.332,0.0,847.6,5.5124
0.0,0.69376,205.2,4.2338,0.0,11.843,24.16,1.1987
1.1878,14.074000000000002,382.09,91.069,2.0232,0.0,2.1434,13.575
5.6668,48.809,141.81,3.5462,0.0,0.0,0.0,0.79097
0.0,1.8751,148.2,17.266,2.7636,14.229000000000001,74.783,5.5652
0.0,3.9977,197.37,26.328000000000003,6.7075,0.0,11.437999999999999,23.516
0.0,9.7399,339.46,75.07600000000001,2.6534,2.1929,5.2069,3.312
