0,1,2,3,4,5,6,7
0.41798,6.541,522.66,211.71,4.7998,1.9196,17.176,19.244
2.2657,12.88,389.37,103.03,3.1559,4.8284,9.4698,9.7543
0.79438,16.248,463.21,148.62,4.4109,0.3281,17.199,21.921
1.3802,16.488,389.77,121.18,1.7922,1.9308,13.697000000000001,24.87
4.2075,10.411,702.22,222.87,5.2992,7.1204,35.118,34.435
0.0,11.359000000000002,517.64,136.23,0.0,0.31443000000000004,11.049000000000001,5.4698
0.6631,13.072000000000001,510.49,260.68,4.6282,10.443,20.031,31.143
0.0,18.129,482.03,156.84,5.747999999999999,3.2558,22.936999999999998,18.067
0.70085,8.6785,564.12,364.55,0.0,0.079096,3.6728,24.568
0.0,16.0,577.3,324.02,1.4917,3.1097,16.035,24.01
1.9231,15.148,416.01,209.99,5.7151,7.4602,15.929,30.145
0.41084,20.212,775.84,340.04,1.9046,0.0,25.77,43.861999999999995
0.21615,1.9171,412.48,165.39,0.0,0.0,12.757,6.6137
0.67081,9.9159,375.08,193.46,2.9016,5.4338,5.4699,8.8344
0.0,6.4136,431.33,150.41,4.5347,1.1602,7.1086,12.8
0.0,14.074000000000002,443.77,286.99,2.3037,0.0,5.9836,14.04
0.0,5.7759,626.35,127.25,3.5706,0.0,3.2639,4.5154
3.4255,18.072,605.27,179.37,7.2319,6.0806,17.339000000000002,45.81100000000001
1.5954,12.545,461.93,192.84,2.5161,2.1025,24.785999999999998,20.989
0.0,8.6568,456.51,127.42,4.2212,3.8106,8.0438,22.143
0.0,13.767000000000001,458.41,187.85,11.602,0.8075399999999999,25.107,13.773
0.0,7.2468,568.43,237.24,4.7566,0.7298399999999999,14.988,18.287
0.0,8.3532,496.31,100.25,0.91075,0.0,4.615,0.8413299999999999
1.5393,19.215999999999998,607.04,301.39,5.4883,3.1486,15.85,21.5
0.0,20.823,765.21,315.67,6.2719,2.4897,33.871,34.274
0.6903699999999999,15.857000000000001,539.65,264.43,4.2958,0.56174,20.203,28.851
0.0,6.6538,585.1,346.83,9.4781,4.1928,10.152999999999999,13.264000000000001
0.0,17.926,344.61,155.28,9.6486,3.3571,7.2812,29.638
2.2076,11.81,514.33,331.69,3.838,4.7117,18.509,29.273000000000003
0.0,9.5368,519.64,357.35,7.5792,2.7634,10.786,32.691
0.67166,13.334000000000001,327.75,102.56,6.5986,4.1445,25.444000000000003,14.853
0.0,12.039000000000001,381.35,116.15,0.21479,1.2007,0.0,12.37
1.1365,9.8576,641.13,136.19,0.0,1.4397,0.68381,12.508
0.0,7.9296,568.88,213.39,1.8102,0.0,17.972,13.372
0.90161,7.8027,665.34,187.84,1.9706,1.4169999999999998,21.601999999999997,37.443000000000005
1.9453,6.7319,254.41,135.94,0.0,0.9126299999999999,5.2363,16.090999999999998
0.0,7.3543,405.63,102.7,0.0,0.8792700000000001,0.0,10.41
1.3983,9.0672,510.48,225.46,3.3085,3.3633,26.084,46.49
0.7247399999999999,5.7078,530.95,248.8,1.3555,0.0,4.6681,4.9397
