0,1,2,3,4,5,6,7
0.0,4.112,1768.2,637.76,0.7861100000000001,0.94885,0.0,2.4901
0.67593,9.7167,1752.6,824.83,4.3496,1.1607,3.1553,15.644
0.0,5.7,1249.8,650.91,0.0,11.158,6.4008,3.9823
3.4494,6.4214,1305.8,578.28,0.7431399999999999,0.0,4.2012,20.831
0.0,3.8076,1201.9,617.61,0.0,0.0,3.2431,17.607
0.0,3.6206,1114.6,186.39,2.8937,0.0,2.6266,12.514000000000001
0.5037699999999999,3.1105,982.52,338.74,6.4369,0.0,11.876,0.42261000000000004
0.56445,2.2746,1702.4,762.02,0.0,1.6522,4.6448,6.5245
8.7615,4.702,948.22,559.81,0.11164,0.0,0.15042,2.1926
4.5627,0.85439,900.8,527.06,2.1942,1.2313,0.0,4.4632
0.61863,7.3011,985.41,463.49,0.0,2.2567,4.6862,5.1617
0.0,3.7289999999999996,1479.7,774.66,0.0,1.9458,2.6849,11.35
1.3819,0.0,1473.0,626.56,0.0,0.0,1.712,2.8981
8.4602,2.4591,1311.6,629.31,0.0,2.7054,0.0,32.048
0.63272,8.9166,1081.9,742.38,0.0,1.0572,1.1122,14.193
0.0,5.0287,885.52,156.13,0.012582,0.0,1.4152,0.0
1.0953,1.4526,1078.1,555.41,6.8327,0.0,2.1569,20.209
0.9042,3.0203,1245.7,809.99,0.0,0.0,3.1069,14.102
0.0,4.177,265.2,60.699,1.6092,4.3331,1.9701,0.89755
0.0,8.8584,1376.9,477.34,0.0,0.56775,2.7727,3.6551
2.7766,0.0,1834.1,758.61,0.52653,0.0,6.2129,19.283
6.6146,5.792999999999999,1088.3,578.28,0.0,5.7612,0.0,8.6309
2.8401,13.839,1841.5,675.46,1.5415,6.5796,3.1634,1.1371
0.62203,8.5751,1506.4,1123.4,1.9448,4.2011,1.7982,6.1926
1.4821,3.5945,954.16,738.12,0.0,0.0,1.8502,33.839
0.0,4.496,728.85,495.57,5.178999999999999,9.7708,0.0,19.399
0.0,0.14797000000000002,1367.5,518.64,0.0,0.0,3.035,1.5308
0.38108000000000003,2.1451,1765.5,811.9,1.6637,0.0,0.0,10.475999999999999
2.2205,5.2467,1269.0,431.28,2.6674,2.1415,0.32127,7.3016
2.3824,7.9549,2608.4,1067.0,0.0,0.0,2.0333,0.0
2.9908,1.7102,1444.6,518.16,3.6823,2.4421,5.5988,2.4623
6.7238,10.718,1280.3,749.38,2.0957,0.0,5.4525,4.6171
5.1732,0.0,1408.1,232.68,0.19428,1.5173,3.6214,0.33039
0.60168,1.9186,1035.4,503.74,1.5467,4.07,7.5718,7.7959
0.0,5.6697,1425.8,491.89,3.2069,4.6712,3.2816,9.3488
0.9084399999999999,3.1919,733.8,246.42,0.0,1.0213,0.58062,5.6398
10.206,5.5998,1503.5,755.73,0.0,0.0,1.8837,10.387
0.0,1.2505,1182.5,768.74,0.0,0.0,1.1392,3.3971
0.0,3.1977,468.95,56.736999999999995,0.0,5.9201,5.971,1.0336
2.5822,6.7287,1225.7,881.64,0.0,0.0,1.494,10.397
0.0,0.21059,883.41,552.37,0.6527,0.0,7.805,2.7453
