0,1,2,3,4,5,6,7
0.0,3.7942,1239.3,4.2684,0.0,8.048,811.94,146.56
0.0,2.031,1215.0,17.982,1.0652,0.0,381.24,88.238
0.0,7.0132,1669.8,2.9189999999999996,1.6485,0.0,557.68,148.0
50.451,6.2533,1651.1,14.293,0.0,0.6086600000000001,292.7,104.06
0.0,2.9451,1233.0,6.6489,0.0,15.315999999999999,647.22,141.38
52.453,8.7147,1428.9,0.0,0.0,0.0,295.36,115.97
22.593000000000004,4.2961,853.56,3.2841,0.0,5.5744,339.51,54.055
1.0483,8.5467,1220.0,6.0486,0.88587,5.2487,608.68,97.81700000000001
22.465999999999998,15.247,1551.5,9.0515,10.300999999999998,3.6965,542.2,68.053
18.109,2.0303,1563.0,9.3142,0.29443,15.328,704.61,137.9
0.9948299999999999,11.808,1183.8,1.3141,0.0,0.21774000000000002,77.365,25.041
0.0,0.6736800000000001,811.52,4.1626,0.0,2.0886,418.06,61.97
2.4279,3.8205,1150.8,0.0,0.59828,1.0411,458.54,104.58
149.64,1.4681,1597.1,3.8911,0.20165,2.4998,657.28,143.38
2.8668,3.0579,1722.4,2.5849,0.61306,14.629000000000001,438.95,106.45
0.0,2.3582,1177.0,5.6584,0.0,6.4581,1009.7,86.31
0.0,14.071,882.61,4.4110000000000005,0.0,6.129,171.47,32.733000000000004
75.766,2.6988,1409.0,0.0,0.8595,4.9683,499.87,91.095
4.9751,7.4846,1672.2,3.9560000000000004,7.058,13.995,975.17,120.95
0.0,1.2307,1182.1,3.9573,0.0,0.0,689.54,75.781
0.85845,2.2569999999999997,1191.6,1.8803,0.0,0.0,52.037,29.679000000000002
0.0,0.0,1922.9,0.9593799999999999,0.9506100000000001,0.0,506.25,158.77
19.381,9.8671,1502.3,17.041,0.0,5.8968,614.18,106.88
5.7858,0.0,800.89,4.3384,0.0,1.5917,417.25,64.707
17.253,1.9655,951.0,1.8186,0.0,0.0,53.952,19.207
0.18213,7.1017,899.63,4.8577,0.07044600000000001,0.0,160.6,49.769
0.24047,8.1832,1026.2,3.7989,0.0,3.549,181.56,48.299
0.0,0.0,857.59,5.5228,0.0,0.0,185.78,84.00399999999999
24.37,3.7298,998.77,1.3964,0.12162,2.0447,225.74,84.595
62.263000000000005,9.4489,1024.0,0.41926,2.9463,0.0,149.01,45.486999999999995
0.080308,4.842,1258.5,1.5122,0.0,7.5336,582.15,51.036
0.083242,5.4252,866.68,1.0915,0.0,7.8677,586.58,55.788000000000004
0.12544,0.0,770.43,0.0,0.0,10.585999999999999,242.5,71.2
14.874,5.9134,1950.0,2.2346,0.44821000000000005,7.4314,1048.7,145.57
127.55,10.633,1109.3,2.5603,0.72363,6.8209,383.21,122.63
0.0,12.432,925.96,1.2257,0.0,0.0,170.61,60.672
0.0,2.4834,1262.6,16.373,0.66979,0.0,464.81,96.057
