0,1,2,3,4,5,6,7
23.05,210.53,362.92,0.0,0.0,0.0,0.0,0.0
40.663000000000004,163.55,594.74,0.010620000000000001,0.0,2.8683,1.5345,0.1832
59.588,146.54,1142.0,0.20722,0.0,0.0,3.3992,0.43863
33.552,356.81,407.12,0.0,0.0,1.8542,2.3951,1.2919999999999998
70.188,621.14,884.34,5.2555,0.0,0.0,3.0252,0.8196899999999999
36.941,201.27,518.64,0.0,0.0,0.0,3.3067,0.0
17.97,330.79,589.78,0.35848,0.0,0.0,6.2849,0.0
30.604,530.77,685.04,0.0,0.0,1.7687,3.3575,2.8986
146.36,172.32,968.03,1.7318,0.0,0.0,9.1875,0.0
27.055999999999997,436.48,831.21,0.0,0.0,0.0,3.6921,0.0
84.79799999999999,166.87,617.81,1.9439,1.3042,0.0,1.4765,0.0
43.278,332.09,537.76,1.9017,0.0,3.8802,2.399,0.0
7.7935,314.12,651.65,0.0,0.0,4.1507,2.1514,0.0
73.87899999999999,384.69,598.0,1.5712,0.0,0.55778,2.0952,0.0
17.726,117.14,522.36,0.16773,0.8838799999999999,0.45116000000000006,4.2885,1.5021
12.297,260.8,390.08,2.9569,0.0,0.0,1.8012,0.0
72.525,529.72,900.22,0.0,0.0,0.5581699999999999,2.5124,0.0
75.993,608.95,952.34,0.40904,2.6657,0.0,0.19754000000000002,0.0
55.0,394.8,521.07,0.0,2.8381,0.0,2.6332,0.0
50.91,212.1,733.77,2.8119,0.0,6.5965,2.8348,0.0
104.18,658.17,856.25,1.6796,0.0,0.27965,0.0,0.0
57.531000000000006,249.78,554.39,0.0,0.0,7.944,1.2059,0.0
33.925,132.81,483.65,6.4209,0.06551,0.0,1.2287,0.0
31.815,411.17,489.71,4.1332,0.0,0.0,0.059134000000000006,0.0
111.79,279.72,1138.4,0.8735700000000001,0.0,0.0,7.7717,0.0
21.787,227.32,719.64,4.2436,0.7335,0.0,1.3259999999999998,0.0
45.504,451.25,545.78,3.1184,0.0,0.049961,3.0771,0.55999
54.387,190.91,716.59,0.98161,0.0,0.0,7.7223,0.033913
69.829,446.53,991.25,0.0,0.54483,5.5278,1.6702,1.4280000000000002
7.1172,179.25,412.08,0.0,0.0,3.7629,0.0,0.85369
26.54,309.02,455.26,1.6696,0.0,7.922999999999999,1.1276,0.0
13.44,201.1,387.31,3.3419,0.041424,0.63225,0.30133000000000004,0.0
1.5712,391.06,1016.3,3.2121,0.0,0.0,3.6009,0.0
587.43,981.37,1136.5,3.8524,0.0,0.0,1.8128,0.0
58.505,418.94,1032.4,2.1982,0.0,6.2913,0.37824,0.0
64.40899999999999,302.68,651.02,0.0,0.0,10.665,0.0,0.0
27.749000000000002,370.32,748.15,3.3384,0.0,0.0,1.9421,0.0
48.538999999999994,308.21,527.48,0.0,1.2258,0.0,1.1316,0.0
75.96600000000001,464.42,660.64,0.0,0.0,1.04,1.9226,0.33146
26.851999999999997,179.52,593.07,0.0,0.0,1.8163,0.54737,0.0
85.228,444.21,699.33,2.8918,0.47246000000000005,0.0,12.757,0.31085
23.180999999999997,352.8,916.04,5.4406,0.0,1.8151,2.7091,3.9022
80.777,491.4,991.3,0.25285,0.0,0.0,0.48712,0.0
17.953,259.13,531.43,2.0692,0.0,0.035626,2.0024,0.0
52.367,561.21,846.05,10.845999999999998,0.0,0.0,3.9648,0.0
66.643,310.58,987.98,0.29378000000000004,0.0,0.0,4.9214,0.0
80.58800000000001,559.26,1069.2,0.4853,0.0,0.0,0.0,0.0
27.805,152.51,635.58,3.1273,0.57205,0.0,1.1191,0.0
87.181,262.25,860.5,2.4798,0.0,0.0,2.0669,0.23703000000000002
38.746,601.2,801.4,3.5511,0.0,1.5719,2.3345,0.0
