0,1,2,3,4,5,6,7
4.3332,2.5371,417.94,6.5377,1.93,80.124,74.60600000000001,13.902000000000001
2.8509,1.0329,450.01,21.883000000000003,1.4548,156.52,153.3,0.45823
0.0,6.8997,574.0,14.169,0.0,129.43,103.27,14.838
0.0,2.6289,541.59,17.186,0.0,226.88,228.51,9.9051
0.35144000000000003,6.2036,785.02,20.633000000000003,3.8763,166.75,526.44,4.265
0.14944000000000002,0.0,611.52,10.863,0.0,243.0,227.28,7.7604
4.111000000000001,6.4824,401.02,28.467,0.0,139.74,172.36,3.195
0.73152,3.219,632.29,13.685,0.0,100.39,154.74,7.1813
0.24388,2.1693,516.9,8.9726,0.051309,91.354,204.72,1.3838
5.228,2.7559,692.4,13.5,3.2556,116.25,149.16,8.4483
1.2254,5.1787,476.25,17.381,2.7497,166.67,177.08,4.2567
1.48,2.6057,587.37,11.780999999999999,1.8848,63.25899999999999,99.369,5.2106
0.0,2.8099,433.0,20.235,0.0,213.73,259.91,4.2219
2.2174,11.005,623.69,28.480999999999998,5.8435,153.62,169.96,10.902000000000001
0.55893,0.5834,323.33,14.645999999999999,0.0,200.53,114.02,0.13373
2.3059,5.4975,521.99,2.2041,2.5072,77.76899999999999,88.916,5.6617
0.0,8.0692,500.57,19.5,0.0,119.72,195.89,5.9616
4.0997,1.2745,572.47,17.141,0.0,140.67,196.45,9.0636
0.0,3.9064,501.36,15.355,5.0531,73.94,119.23,8.971
0.65468,8.6857,478.7,10.35,7.0218,176.16,95.87,2.915
1.9438,19.997,541.6,21.052,0.022722,149.2,75.90100000000001,3.5789
0.81714,6.8237,655.3,10.065,5.5338,444.7,249.94,3.5839999999999996
1.21,10.472000000000001,459.19,13.538,0.0,123.95,143.3,5.8301
1.9717,1.6241,529.41,13.995999999999999,0.0,124.02,159.8,9.5264
0.0,0.6852600000000001,436.61,3.5206,0.8953700000000001,171.35,109.35,4.1458
0.0,9.4922,525.16,13.027000000000001,1.5441,198.49,214.96,1.6077
1.4117,7.9991,488.06,10.915999999999999,0.8963200000000001,121.44,97.51,2.7587
4.1083,3.069,617.15,3.4454,1329.0,65.227,208.97,11.145999999999999
0.2293,1.337,531.11,17.829,0.0,136.37,217.71,6.3111
0.6722,5.2859,498.64,23.673000000000002,0.81457,142.05,153.31,8.3153
2.622,14.027999999999999,545.31,25.035,0.26313000000000003,143.61,212.02,0.69217
0.74251,0.11775,382.45,8.9139,0.0,89.96600000000001,84.725,11.513
0.0,9.6878,1108.8,7.5864,16.938,347.12,278.23,1.4447
0.13434000000000001,2.7873,699.92,9.4641,0.59687,206.78,304.31,4.1412
0.0,5.1346,538.57,11.895999999999999,4.7146,220.51,111.41,3.8092
2.8135,2.4204,541.5,13.85,1.565,367.62,195.89,1.3626
0.11022,3.0086,667.75,15.276,1.5674,200.85,247.08,6.3132
1.2643,6.7016,662.22,22.991,3.3839,77.98100000000001,187.0,5.6977
1.3872,5.0844,311.75,0.0,0.9446,67.42399999999999,88.934,4.8128
1.5043,10.087,581.31,26.95,0.0,184.27,125.94,4.6599
0.0,5.6195,516.48,17.686,0.2279,111.82,207.98,7.885
0.0,0.8044600000000001,1307.1,45.548,3.2742,573.65,339.49,19.439
0.0,4.7744,480.12,20.349,0.63912,179.78,218.75,0.0
8.9045,1.6178,445.19,10.337,4.7324,252.19,137.82,6.9308
4.8629,0.9553,430.98,7.9821,2.9917,74.405,181.44,9.6113
2.1248,0.84235,505.47,8.4266,2.0765,56.916000000000004,154.06,13.584000000000001
0.5415,6.9267,556.0,22.634,0.6507,145.44,156.5,14.854000000000001
0.071135,6.2277,484.39,5.0921,1.4708,133.81,162.62,10.277999999999999
2.4641,2.6974,639.92,33.507,0.0,240.66,271.03,4.0598
0.9011600000000001,1.3986,520.54,2.5044,2.4518,39.989000000000004,142.09,7.6521
1.0058,1.1697,669.59,22.381,1.9952,158.07,249.69,6.4334
3.0143,1.258,525.65,23.482,0.41923,113.05,137.83,5.7524
0.0,2.6965,527.53,38.028,0.025861000000000002,154.62,211.81,11.652999999999999
0.0,3.6945,382.88,20.499000000000002,2.4299,227.76,158.87,9.7623
0.0,4.6644,447.07,19.868,0.0,71.82,183.06,7.5337
2.6351,4.9159,531.66,23.715,0.0,109.36,185.48,10.283
1.5171,4.0812,301.96,3.1604,0.48535,93.705,113.42,8.5373
1.9517,3.4175,423.48,5.3529,0.9419,91.069,173.43,3.3016
0.0,3.0315,451.44,26.791999999999998,5.3761,123.86,226.9,6.2437
2.3661,3.0978,533.61,4.4044,0.87229,121.52,176.45,7.7009
0.2781,7.7135,1665.1,797.73,8.9694,183.38,275.9,17.128
0.0,1.7685,294.03,12.536,0.0,41.035,114.87,8.9932
0.0,7.6657,409.37,9.451,0.0,111.02,140.82,3.4026
2.2516,1.3424,417.78,13.952,0.0,149.78,221.29,4.6028
1.7217,2.2868,573.19,28.021,0.059495000000000006,44.812,105.81,20.743000000000002
0.67713,0.0072299999999999994,385.2,1.2796,1.4977,198.91,144.01,11.5
3.0761,9.2454,510.78,16.509,0.34781999999999996,141.46,105.14,6.6321
1.1077,1.3939,627.99,4.3153,4.1195,118.31,218.56,0.070529
0.0,2.3071,448.29,11.702,3.3197,86.24,135.48,11.161
3.0298,15.675999999999998,491.36,19.104,0.0,100.38,249.97,11.437000000000001
1.8421,7.4361,375.56,9.886000000000001,0.0,163.77,158.34,6.8124
1.9714,4.2976,283.68,8.5983,1.7174,73.53699999999999,153.29,7.0026
2.7335,10.484000000000002,724.69,15.227,6.1345,268.33,107.83,8.5368
0.088318,5.928999999999999,475.19,7.5083,4.9382,105.33,207.89,7.5961
0.99565,6.9482,498.81,5.2477,1.4480000000000002,135.1,96.436,12.08
2.8742,9.9427,453.42,15.659,0.0,62.75899999999999,58.791000000000004,1.7515
0.0,0.0,656.84,12.284,1.5513,156.17,348.31,6.657
0.0,20.995,433.68,34.43,6.5378,36.782,74.938,12.845
0.074783,2.5616,852.75,23.171,0.12673,545.79,432.09,6.6311
2.0384,4.8808,573.19,15.693,4.31,80.625,126.4,11.508
0.5501699999999999,1.9403,700.6,1.3102,0.0,184.86,162.85,8.9215
0.7627,9.0949,572.12,12.405999999999999,5.8858,107.96,95.243,5.6661
0.84714,4.6306,384.31,8.1015,0.0,55.891000000000005,104.81,4.3267
0.48328999999999994,3.7365,432.7,12.484000000000002,0.0,105.47,75.36,5.4510000000000005
0.40499,5.2249,627.49,28.87,0.6623100000000001,167.06,315.32,6.098
0.0,6.6395,442.84,14.527000000000001,0.0,47.757,77.72,5.5563
0.0,3.8739999999999997,792.56,42.121,2.2059,205.09,402.08,7.1247
0.3178,6.85,926.1,19.396,9.9264,392.15,278.95,3.5018
0.0,9.0181,459.83,19.809,2.4008,48.56,160.64,2.3558
0.0,9.2127,344.53,17.732,1.1682,88.186,147.94,4.1984
3.4707,2.3768,691.73,11.27,4.5848,81.025,168.54,11.412
1.3138,5.145,757.95,9.9764,0.31919000000000003,294.18,185.32,0.0
0.0,3.0519,356.3,12.107000000000001,0.65142,111.44,177.02,4.9404
4.5055,11.764000000000001,622.49,25.723000000000003,2.4091,134.74,193.16,19.465999999999998
0.96419,10.795,621.2,52.949,0.0,150.39,161.44,12.707
0.93676,2.6735,544.3,11.238,0.94485,78.426,262.53,6.3595
0.23961,7.8596,610.06,12.642000000000001,6.5423,187.01,100.88,4.6584
1.9717,3.2628,380.59,6.6066,0.0,105.89,167.67,8.0729
1.8087,0.7135699999999999,546.8,12.081,1.4039,103.07,92.656,8.4378
0.0,6.1709,396.67,5.9194,0.027241,74.485,113.59,9.2246
1.7217,2.575,458.18,14.054,1.8719,93.476,180.56,12.069
0.49304,3.7659,602.34,26.078000000000003,1.4975,211.89,202.06,5.9126
0.16507,1.0619,633.59,10.463,13.315,257.17,134.98,3.2049
2.658,0.55694,362.54,20.132,0.0,77.885,129.72,6.7033
0.0,0.04688,394.05,11.370999999999999,3.2005,213.89,207.68,11.847999999999999
0.75373,10.175,434.37,8.8424,0.0,76.42699999999999,132.04,4.6418
2.9379,3.3295,449.34,15.73,0.018561,121.93,157.74,3.5846
0.8906799999999999,4.2661,359.95,6.1607,0.98136,136.26,166.72,15.954
1.5802,3.8280000000000003,414.4,21.206,2.4649,90.208,89.059,8.5679
2.125,4.6075,406.55,7.1795,2.2607,151.33,196.33,6.0815
0.0,0.0,363.62,15.474,0.0,122.81,98.16799999999999,4.9791
0.7239800000000001,5.1523,563.25,12.043,2.8469,211.88,145.71,5.2387
1.6695,5.1489,686.77,17.077,2.7395,161.85,156.03,5.6704
1.2519,1.6637,437.2,8.2669,0.59796,78.957,142.34,3.819
0.0,3.5382,755.27,13.232000000000001,4.4672,155.22,134.75,3.3289
1.8924,8.488999999999999,770.22,2.5781,6.0967,332.03,209.08,6.4646
1.9064,5.6176,294.55,17.398,0.0,59.18,113.08,13.29
3.4769,0.0,475.62,22.11,0.10422000000000001,95.149,103.98,10.918
9.7571,8.2003,455.95,14.589,2.6506,145.71,249.95,9.5668
2.8396,2.9415,464.47,9.9635,0.0,90.87899999999999,104.79,8.8908
0.21654,0.0,465.8,20.973000000000003,0.0,117.03,207.44,6.2661
2.8971,4.5028,398.66,11.493,1193.8,108.36,92.61,2.4702
1.6418,0.0,431.37,9.7618,0.0,121.42,202.93,6.3696
