0,1,2,3,4,5,6,7
112.02,198.03,210.97,18.955,0.0,1.0126,6.5388,1.1947
35.275999999999996,133.38,417.97,10.644,0.0,0.017146,19.285,15.408
88.61399999999999,97.851,199.2,20.861,1.8101,0.0,13.300999999999998,1.1244
14.529000000000002,163.67,245.66,10.387,0.7020000000000001,0.0,2.7566,4.7004
20.15,99.359,172.55,9.7395,1.869,1.2064,3.8386,1.159
123.14,192.51,228.97,7.212999999999999,1.2514,0.32778,2.9184,3.6608
107.19,172.63,269.24,20.451,0.0,0.0,6.7798,0.16351
58.06100000000001,129.99,250.28,12.387,3.0585,1.4483,3.7886,2.3125
62.888999999999996,100.77,118.45,6.6115,0.0,0.17547000000000001,1.6657,4.5645
37.037,171.42,275.09,15.57,0.0,0.0,5.885,3.7560000000000002
29.238000000000003,115.54,204.75,0.0,0.0,3.1831,1.8885,3.5729
97.184,148.18,251.82,15.347999999999999,0.0,2.5152,1.7175,2.1944
2.2154,179.18,512.89,32.998000000000005,0.0,0.0,17.488,5.3185
44.15,209.06,238.43,3.0943,0.77817,0.0,0.0,1.0473
37.736,143.22,140.15,4.8433,0.0,0.95139,1.9666,4.3661
34.327,145.74,201.79,2.3615,0.9153899999999999,2.7308,0.0,2.4562
8.3172,68.68,208.58,14.748,1.1326,0.77908,5.9346,12.200999999999999
37.434,131.51,176.77,23.506,0.57134,1.0538,12.970999999999998,13.979000000000001
40.71,91.92,249.58,17.725,3.7232,0.0,3.8651,0.11227000000000001
45.028999999999996,230.86,229.2,0.83183,0.0,0.325,9.4114,0.0
18.334,61.229,176.97,2.524,9.745,3.9236,1.4709999999999999,5.5274
5.8511,187.83,252.17,6.9167,3.3777,0.9213899999999999,7.3534,8.6517
86.594,146.08,139.12,13.932,6.3521,3.5736,2.3897,7.7774
16.507,74.175,205.14,11.394,6.6174,1.6366,4.6925,3.3668
2.0079,333.63,249.69,6.5817,0.22382,1.5097,13.469000000000001,5.7568
32.384,114.67,180.35,14.110999999999999,0.0,0.62863,3.1484,3.14
27.046999999999997,90.698,121.61,18.044,0.42185,0.0,6.8634,3.5834
95.83200000000001,116.91,200.71,1.53,1.6501,0.0,0.0,1.1299
68.936,197.62,218.24,19.239,2.5064,0.0,3.9514,3.5994
51.773,174.66,306.7,31.958000000000002,4.6080000000000005,6.3063,19.332,3.7724
62.33,105.64,200.06,9.8646,2.8381,0.00066,4.3364,0.8567899999999999
269.18,153.47,244.29,16.188,0.0,9.9496,17.139,6.1859
31.851,297.48,291.68,13.597999999999999,1.4886,0.0,16.827,12.182
15.231,121.91,121.4,5.532,0.0,4.2884,4.8433,4.0432
32.535,136.16,154.86,0.6523899999999999,0.0,0.8679399999999999,4.9581,2.3378
101.49,228.78,337.86,18.795,4.2005,3.3886,2.1421,6.8594
32.931,236.88,195.49,8.2735,0.21156,1.2573,5.2632,1.868
19.927,198.4,203.65,8.6494,2.7995,0.0,7.931,4.9075
9.2108,235.15,318.07,3.7109,0.0,4.6083,0.9142399999999999,6.7137
2.1834,362.07,263.17,15.362,4.2197,0.92448,0.8157399999999999,7.9858
48.117,221.49,250.51,15.505999999999998,0.12987,3.2613,13.124,9.7316
75.086,122.75,178.81,4.8636,2.2031,2.9596,9.7427,2.642
65.543,158.58,296.44,17.089000000000002,3.0169,3.5328,8.3479,7.1242
64.033,220.28,317.51,9.9265,0.60707,1.6574,14.186,6.4661
43.751000000000005,306.46,253.6,17.812,3.5039999999999996,0.83698,0.34013000000000004,3.0266
9.5398,69.108,167.12,9.823,1.8389,0.0,0.0,6.9688
67.439,239.71,226.81,0.6348600000000001,0.0,0.0,0.0,1.8629
0.65277,151.91,147.5,1.5017,7.9041,0.0,0.44748999999999994,1.8947
55.435,124.24,383.0,75.257,7.8363,5.4819,21.485,24.823
107.4,311.26,266.33,8.2241,4.1934,0.095341,0.65457,1.9552
113.8,142.56,173.71,16.977,0.1398,0.0,1.6634,1.2877
45.864,136.76,229.99,5.607,0.0,7.1662,3.1007,9.5524
17.87,145.07,135.3,5.2487,1.4128,0.09927000000000001,5.727,0.0
37.751999999999995,110.34,258.98,12.267999999999999,0.9010100000000001,2.36,0.0,1.5852
79.815,157.38,322.41,12.700999999999999,1.0037,0.0,17.632,13.094000000000001
67.418,147.96,275.62,8.7619,2.7398,2.5533,11.526,3.3798
17.445,120.16,205.27,0.0,1.044,0.0,0.0,0.0
37.104,269.97,363.49,9.6286,0.0,10.945,6.7261,0.0
31.038,383.02,341.23,24.342,0.0,0.0,0.0,20.58
6.7116,119.88,147.82,13.379000000000001,0.0,0.0,0.0,5.5429
29.866,95.93299999999999,230.92,15.677999999999999,1.7388,0.99134,10.925,2.6639
46.867,81.628,194.81,6.468999999999999,0.41123999999999994,0.68252,6.7629,3.4879
24.476999999999997,174.0,557.27,25.413,2.7618,0.0,14.615,6.379
54.446000000000005,266.98,173.66,1.7668,0.0,1.0581,9.597000000000001,0.43948999999999994
75.068,268.46,243.49,11.706,0.0,0.66079,0.0,0.0
36.125,116.86,406.18,18.762,2.0172,0.0,2.9999,0.0
49.757,177.85,284.42,19.019000000000002,2.3205,3.3752,22.022,9.1612
3.8093,246.45,156.89,13.370999999999999,0.0,0.0,5.9815,4.7751
57.18899999999999,173.02,252.61,15.662,2.4397,0.0,0.93347,2.1266
72.281,189.5,208.54,3.4861,0.06689500000000001,2.2508,6.485,0.0
58.363,137.3,245.42,17.018,2.9016,5.7656,12.005999999999998,0.07571900000000001
37.725,174.5,123.54,7.7626,2.1805,0.8465,5.7867,11.155
79.359,105.04,324.78,16.762999999999998,2.4309,4.4805,7.9726,6.5485
9.3793,236.99,165.9,0.0,0.37201,0.8013,0.0,1.5258
63.538999999999994,61.227,348.43,21.291,5.2324,2.5848,2.0351,0.0
97.71700000000001,152.32,199.15,6.292000000000001,1.0239,7.347,5.7507,4.1452
14.673,215.81,323.74,24.569000000000003,0.30774,1.1781,7.3191,8.6033
74.156,133.73,240.63,1.7474,1.6854,0.0,3.6333,8.0731
108.56,290.07,288.37,23.351,0.0,0.5403600000000001,6.0316,1.8406
31.36,101.68,328.88,29.601,4.7152,6.5333,15.029000000000002,15.597999999999999
47.522,91.131,254.56,4.1723,0.0,1.8041,1.7882,4.2421
39.51,99.319,183.78,0.0,0.96472,0.0,3.378,4.7831
61.327,124.6,196.76,8.6709,0.0,0.81711,2.6297,3.2739
38.615,126.49,202.33,11.350999999999999,3.7624,1.2881,2.7375,8.6245
98.86200000000001,220.35,284.09,3.6525,0.54064,0.0,5.2129,2.8697
33.189,257.11,449.52,44.565,7.9609,10.253,14.582,21.903000000000002
22.623,189.5,220.26,3.0082,0.08752,4.7823,6.5539,0.0
18.779,244.87,306.89,8.7022,2.0598,8.2287,9.0672,3.7121
37.556999999999995,264.55,264.94,3.5616,0.12514,0.0,7.9015,10.245999999999999
42.751000000000005,104.23,702.41,279.49,971.13,6.1531,14.253,30.578000000000003
6.5386,184.95,192.19,3.7109,0.0,1.445,2.9866,3.1971
29.068,159.4,222.47,0.51488,1.8169,0.010587000000000001,0.0,1.0190000000000001
24.959,245.24,157.11,4.4171,0.0,2.2818,2.5378,1.8646
24.246,112.23,219.24,2.8039,0.0,0.0,0.0,1.0902
22.537,296.23,205.21,11.755,0.0,0.87231,0.0,2.6056
132.17,185.22,313.17,17.207,6.0788,0.0,4.9733,5.7907
22.584,101.87,185.46,17.387999999999998,0.0,0.0,4.4009,12.825
167.72,330.5,331.39,10.884,3.7984,0.39701,2.4862,8.2913
9.0988,121.38,158.85,0.0,0.5687300000000001,0.56498,2.2056,5.4429
81.38,185.64,266.94,9.877,5.559,0.0,7.8484,5.537999999999999
13.293,225.67,201.26,17.85,0.077471,0.88712,18.048,5.0628
21.655,208.41,382.54,33.654,0.0,5.0203,3.582,0.0
61.791000000000004,175.54,195.55,2.2808,3.6324,7.7883,12.53,1.9894
26.178,123.35,221.11,0.0,0.70307,0.0,0.0,0.53028
72.809,137.92,198.13,7.4997,0.0,0.78456,3.4564,5.8124
37.428000000000004,212.91,211.56,5.9936,0.39476,0.0,0.23563,0.0
65.707,201.73,239.88,12.030999999999999,0.0,0.0,1.406,6.4689
41.786,216.12,229.56,10.14,4.4531,3.4508,6.9075,3.7178
42.685,142.54,253.89,22.208000000000002,0.0,3.4727,7.0795,3.1762
147.72,186.64,313.0,13.564,2.505,3.7043,9.0927,9.392000000000001
408.13,75.445,156.64,0.35378000000000004,0.0,1.5102,0.6538,3.2903
20.268,109.75,180.54,11.455,0.0,0.0,8.6805,0.0
99.633,269.58,265.44,12.575,0.0,3.5623,2.9243,2.9614
91.944,214.99,377.79,20.17,0.97325,0.0,9.4123,2.8273
7.5694,309.25,276.57,3.2344,0.59072,0.0,0.0,0.41407
